,n,t,r,sigma,r_fit,rep,const,loss_true,max_qnorm_ub_true,loss_fit,max_qnorm_ub_fit,gen_err_fit
2082,20,4,3,0.1,32,7,1,0.04698701688357454,71.06656229424368,0.0660728244530891,23.03728223128611,1.135404325026852
2083,20,4,3,0.1,32,7,5,0.013709030496014235,90.08985239394698,0.029312136212359004,307.3793446783511,1.309402463565181
2084,20,4,3,0.1,32,7,10,0.08986263940176441,61.51896193600155,0.14740161938461654,148.01899821257803,0.9158607732756103
2085,20,4,3,0.1,32,7,20,0.07653472931695253,118.43600592644329,0.07070931325430582,84.46871049809974,0.030814725794072007
2086,20,4,3,0.1,32,7,40,0.10570533339412011,72.02506888386931,0.08749994374709322,35.90809741086344,0.07623599313588159
2087,20,4,3,0.1,32,7,80,0.14318950343758471,77.42747124293861,0.12984731477500705,53.79544596311757,0.0446846009679804
2088,20,4,3,0.1,32,8,1,0.20058602134040102,44.150825430436925,0.06779525629203688,18.71633836652044,1.163946394614284
2089,20,4,3,0.1,32,8,5,0.17829943876752763,53.80927683987533,0.10724620399976559,62.93000091315377,1.0293855005439938
2090,20,4,3,0.1,32,8,10,0.1385833787395976,56.267678761270936,0.09277910697884953,39.18066662052179,0.07680437891687363
2091,20,4,3,0.1,32,8,20,0.06104789178234021,100.49687663402987,0.05359998142955818,53.96886236081574,0.04031110597792845
2092,20,4,3,0.1,32,8,40,0.10248935914956975,63.953921233745035,0.08607060197116397,46.33554001133901,0.03727960896033569
2093,20,4,3,0.1,32,8,80,0.07791052736103246,70.78244083692002,0.07154959571268826,46.182426225769454,0.030302823846560308
2094,20,4,3,0.1,32,9,1,0.09853913240971533,65.45531986432549,0.07385684678265916,32.085187149316106,1.2351476037363514
2095,20,4,3,0.1,32,9,5,0.11585946919606517,89.00005200137576,0.12229378173728074,124.86953776787246,1.2574948476347116
2096,20,4,3,0.1,32,9,10,0.13236765753609706,89.04334390924208,0.2674285920346373,545.4563658418072,1.4031350322364968
2097,20,4,3,0.1,32,9,20,0.09193430044107757,71.888677251323,0.06924289454581989,49.46068866955951,0.059693045687722705
2098,20,4,3,0.1,32,9,40,0.08884233643186772,65.54686244421445,0.07590935290629629,45.61419939746973,0.038409000400140066
2099,20,4,3,0.1,32,9,80,0.14178223331614875,94.11824226702045,0.12944134365145757,69.62245992473889,0.030786766906721396
2100,20,5,3,0.1,1,0,1,0.018262988001749428,113.6380277023511,0.7342251639734669,248.68751006788196,5.329257819311985
2101,20,5,3,0.1,1,0,5,0.08575276867478186,199.126291198939,1.2040874294800965,1187.3371972431028,4.72446983024539
2102,20,5,3,0.1,1,0,10,0.007121132174974689,265.17977300625955,2.1140049291629452,5976.509278033793,6.627588732104012
2103,20,5,3,0.1,1,0,20,0.2717766107561618,282.6884755001169,1.909343774832132,2799.670986084556,3.464126664667017
2104,20,5,3,0.1,1,0,40,0.06266974913729262,365.83128637548043,1.44450487559607,846.4606879113618,2.1849190053724024
2105,20,5,3,0.1,1,0,80,0.049685813096150104,149.90623048364753,1.6334125779223476,1906.967004185911,2.129211756777967
2106,20,5,3,0.1,1,1,1,0.1092686127838672,361.9371699779037,1.128847853337089,654.9469471745448,4.92020379493576
2107,20,5,3,0.1,1,1,5,0.12304785828839096,243.65598269422054,1.34869504278934,1891.2560532642858,6.81964861941428
2108,20,5,3,0.1,1,1,10,0.0675495454131753,225.06622542743585,1.185321403378295,1849.8817808325034,5.213704655890408
2109,20,5,3,0.1,1,1,20,0.12042422715638683,189.12691523553667,1.201274301861647,1951.03957395393,5.120075989635052
2110,20,5,3,0.1,1,1,40,0.16706173702877852,398.4488467139112,1.5074153235323928,2759.623278935235,5.686369681495811
2111,20,5,3,0.1,1,1,80,0.12022062317882656,210.91437958231523,1.3326710831958777,4178.359121099867,4.1126362671340235
2112,20,5,3,0.1,1,2,1,0.06461934319666164,224.56266133352634,0.539438394830026,242.47549465070904,3.278953122878559
2113,20,5,3,0.1,1,2,5,0.002637960483200468,206.4942184319027,1.2861393393697649,1099.7948283037597,4.977632783804616
2114,20,5,3,0.1,1,2,10,0.25749784570784773,188.5079352822631,1.3329897561560973,1488.3653947108528,5.264421565314901
2115,20,5,3,0.1,1,2,20,0.24864976692955992,203.74009132303198,1.6561651159538942,1864.4097500854275,4.179624191510238
2116,20,5,3,0.1,1,2,40,0.06287325731761285,195.77822062034173,1.2531760690526943,2668.82853939809,5.062173733980583
2117,20,5,3,0.1,1,2,80,0.017456130644129098,191.2936625252921,1.7114731686080027,3619.9880414975087,2.992658699948796
2118,20,5,3,0.1,1,3,1,0.05527195193328199,130.2599164762523,0.4712136297428132,140.68224107160293,5.0567140454074995
2119,20,5,3,0.1,1,3,5,0.03651426749547742,214.8086671232616,1.244195076161961,1673.7122056244764,7.100727207790606
2120,20,5,3,0.1,1,3,10,0.1694046664466522,185.93214974802336,1.1935423645731507,1578.4914929183408,4.565423630350182
2121,20,5,3,0.1,1,3,20,0.01357925066288928,108.1950862258203,1.2406344344614186,2575.7328416894684,5.7415177805100415
2122,20,5,3,0.1,1,3,40,0.10714814170714472,165.9413052205582,1.1649365514468408,1125.1211199007253,2.2904428625023154
2123,20,5,3,0.1,1,3,80,0.0973287867606182,136.5479522278344,1.4524017001212672,2159.3134125493652,1.9742218223959773
2124,20,5,3,0.1,1,4,1,0.00904314972211661,169.26505777400737,0.6710198551265936,209.67360568137067,5.292106178629689
2125,20,5,3,0.1,1,4,5,0.032757190660324766,109.31056378170375,0.9574880517993608,1011.0179754151845,9.12494418160626
2126,20,5,3,0.1,1,4,10,0.18399234461316907,286.6021009082752,1.5670292459111341,2712.4052602929314,7.402562316197421
2127,20,5,3,0.1,1,4,20,0.1303440353429896,284.91341880918355,1.1982212603856217,1222.8212479658928,2.5569093430320877
2128,20,5,3,0.1,1,4,40,0.12160151836426636,187.78352192343561,2.0044608479877035,7280.730588076143,5.7550167082480534
2129,20,5,3,0.1,1,4,80,0.1589616354015399,260.68419145230285,1.377125231475125,3016.9317340855127,4.275860004770282
2130,20,5,3,0.1,1,5,1,0.16542161768726846,406.8112714308917,1.1559303908760246,481.08655123076227,4.239485772915201
2131,20,5,3,0.1,1,5,5,0.3035825330566181,200.5696579584097,0.9738474904270215,515.2513405265825,3.0705738546181855
2132,20,5,3,0.1,1,5,10,0.08167597800793802,115.4812968003704,1.1925426517532929,1621.2480621422058,4.249769378043308
2133,20,5,3,0.1,1,5,20,0.4963906601318219,453.98804116694293,2.236592889910882,3627.9448749280978,4.459492080288444
2134,20,5,3,0.1,1,5,40,0.24887017863413255,263.3040402953484,1.186543493585547,1000.9264671935279,2.0975176459931033
2135,20,5,3,0.1,1,5,80,0.39786206758697024,240.07292213026588,2.0308048593601407,6228.513823747087,4.503167268641181
2136,20,5,3,0.1,1,6,1,0.27287246734009696,217.31131952888234,0.9946306666448866,387.82549178798416,4.0793414168551765
2137,20,5,3,0.1,1,6,5,0.07703321591172504,199.9428354940388,1.1725006537022178,1361.3264190015439,6.497705318098232
2138,20,5,3,0.1,1,6,10,0.23233077138479033,265.1106655921995,0.9525207878955764,1087.4658741251092,5.187685431845223
2139,20,5,3,0.1,1,6,20,0.20264459512182437,355.0713874367232,2.3220342759909265,4698.2143344842,4.175949389144009
2140,20,5,3,0.1,1,6,40,0.08694095042092553,192.40532278496192,1.0497262440147483,563.552388308343,2.0422775488829354
2141,20,5,3,0.1,1,6,80,0.02692325468338401,232.63458764861568,1.7869864204675612,3846.3700812382635,3.5305034243033555
2142,20,5,3,0.1,1,7,1,0.005790780894084696,332.4252735853405,0.8166722619044524,419.7119225682909,7.060624796185082
2143,20,5,3,0.1,1,7,5,0.010256089028515025,358.14268991465985,1.1020357096257616,1180.1823394103455,4.250678614148345
2144,20,5,3,0.1,1,7,10,0.15665573460196525,208.09386215207985,1.3755769062421794,1504.423764599004,3.7669192049951485
2145,20,5,3,0.1,1,7,20,0.1475687872518925,382.343707454962,2.1720707722402253,6673.808542887446,4.9412672959801345
2146,20,5,3,0.1,1,7,40,0.005951172255737267,204.4490487221142,1.0685583141833537,1685.4697808772794,2.8691044976969358
2147,20,5,3,0.1,1,7,80,0.2791295904108672,215.2300419177533,1.722859697863177,3152.8444985720575,3.0003905418918375
2148,20,5,3,0.1,1,8,1,0.07240153524955922,423.7433248287953,0.9778211281134535,364.50589212274747,4.151070501128582
2149,20,5,3,0.1,1,8,5,0.008661616250357282,160.68253352190226,1.2425597071309291,1429.9571743745632,5.955175276889255
2150,20,5,3,0.1,1,8,10,0.08004634480876323,168.7648284660064,1.2491050408904352,3065.4968911932597,5.484413825731822
2151,20,5,3,0.1,1,8,20,0.1965741918199291,197.55236317371728,1.3973977356450513,2280.4989776112816,3.536209896352875
2152,20,5,3,0.1,1,8,40,0.18556428603330488,316.4801127155387,1.504095956823289,3831.2992708771344,4.611966672287064
2153,20,5,3,0.1,1,8,80,0.015554302060464029,422.5365125941554,1.5785590263669775,3919.448229989626,5.383963326684513
2154,20,5,3,0.1,1,9,1,0.07725697522185157,110.71566192289434,0.5231954687696637,163.38733071988997,6.178677401007812
2155,20,5,3,0.1,1,9,5,0.07155659611980741,225.53639606014863,1.1867974193950932,1148.787085026705,4.795985356507069
2156,20,5,3,0.1,1,9,10,0.06682838766846436,256.44007425300373,1.921509046533282,2818.152422298615,6.266455174225398
2157,20,5,3,0.1,1,9,20,0.215631084430183,255.10120142589432,1.55470319741703,2537.053162198215,4.476923250114788
2158,20,5,3,0.1,1,9,40,0.13605171868855376,321.7270190644466,1.4723800786093484,4468.951166002053,4.960343009716703
2159,20,5,3,0.1,1,9,80,0.09425066525362101,238.1866120206775,1.7533528578534265,5640.169558481607,3.7348298146903396
2160,20,5,3,0.1,3,0,1,0.12952299177087412,217.20097687889628,0.1799986172166697,14.466226925645705,1.2952502017700562
2161,20,5,3,0.1,3,0,5,0.055641508259763564,215.8777358243679,0.7183365227139247,877.9951820568838,4.323294883514293
2162,20,5,3,0.1,3,0,10,0.07096328665761935,175.33008653642335,1.0401228181252096,3150.190230404073,3.6732789762038243
2163,20,5,3,0.1,3,0,20,0.07441173889052859,215.4928856296502,1.0910788405581038,4077.1458192458504,3.1057479329721174
2164,20,5,3,0.1,3,0,40,0.056221908648216766,143.31211834817958,0.9817281682851394,4987.939498661129,4.529237950116802
2165,20,5,3,0.1,3,0,80,0.23709397352832245,325.18926826281535,1.5532807212129365,8454.49872277268,3.9577450121645987
2166,20,5,3,0.1,3,1,1,0.014774522493657526,227.1791281593026,0.15971720799973022,98.54927277928005,2.0170979086040766
2167,20,5,3,0.1,3,1,5,0.11833710148776429,190.23483123886274,0.8234228615796473,1611.0990202592607,4.854064384175786
2168,20,5,3,0.1,3,1,10,0.17852320976795946,323.9045428465977,0.9862545538430969,3452.4946121471667,5.294249710277008
2169,20,5,3,0.1,3,1,20,0.03666106082308739,206.1391044538272,1.1735163799243806,4247.353516769381,4.636699499862113
2170,20,5,3,0.1,3,1,40,0.056788413245507194,224.90538874231973,1.2394971595699082,6669.919461187627,4.293349415966846
2171,20,5,3,0.1,3,1,80,0.15684295368678822,283.2964296940248,1.3963632474141314,4187.093024321887,3.398516804725515
2172,20,5,3,0.1,3,2,1,0.10749717829393478,124.58922603936517,0.17155759410124666,12.426130001252456,1.3583418973377253
2173,20,5,3,0.1,3,2,5,0.45346812921247187,382.8657037471693,0.9456768863200247,290.0098678435252,1.8750688115578793
2174,20,5,3,0.1,3,2,10,0.006711529065584642,168.43371326879685,1.109238091411583,4050.849125448078,5.253391624059695
2175,20,5,3,0.1,3,2,20,0.2107763260431822,235.12171188591157,0.9815960589110201,2664.499926962094,5.022388680903919
2176,20,5,3,0.1,3,2,40,0.08495583893634201,150.70249716933426,1.0772570515348532,5806.024552533417,3.3856373146278926
2177,20,5,3,0.1,3,2,80,0.07159198420938304,214.71309096564332,1.3341631077528018,5270.564245162578,3.4476835899331686
2178,20,5,3,0.1,3,3,1,0.23688995818979727,221.6594311864942,0.25331206268481476,24.98170759017203,1.3604936250286441
2179,20,5,3,0.1,3,3,5,0.0904584694919887,203.5117405463653,0.6855644906976546,950.9598683275366,4.2640004820886785
2180,20,5,3,0.1,3,3,10,0.28632659528616267,280.39563245159536,1.3043261041382883,2913.4992965200026,4.527361812046956
2181,20,5,3,0.1,3,3,20,0.11154198337361866,376.7445489465188,1.212872181550579,3807.3029201316444,3.7061116351117644
2182,20,5,3,0.1,3,3,40,0.11828195001256177,263.59440883138274,1.0317613068593043,4222.725434127011,5.309186145703683
2183,20,5,3,0.1,3,3,80,0.18349425286230506,342.3303025860741,1.2122839440450104,9652.223373519755,3.948735211797716
2184,20,5,3,0.1,3,4,1,0.19793618323192333,234.93019177869022,0.26324613520649764,29.685628929999634,1.6138458372679625
2185,20,5,3,0.1,3,4,5,0.01186589787070454,231.4141186355982,0.628060811484855,999.8017095901545,3.4905962436907716
2186,20,5,3,0.1,3,4,10,0.24482493956835283,359.1274325037424,0.9120769807775952,2149.9620198990947,3.716533710656615
2187,20,5,3,0.1,3,4,20,0.07387413560553567,246.16440679690686,0.9567297206630717,3045.8821248105114,5.070541926153619
2188,20,5,3,0.1,3,4,40,0.24734793828053495,214.88667013571964,0.8546170543657253,1987.7431463421083,3.0393150695138895
2189,20,5,3,0.1,3,4,80,0.10558851569682895,136.21386149898544,1.346542232673224,2727.553045513553,2.6081785139041704
2190,20,5,3,0.1,3,5,1,0.12577783844800167,262.5687179006954,0.2154181296770659,18.257054642770626,1.3263977083833691
2191,20,5,3,0.1,3,5,5,0.25321208417441216,481.27789586774645,0.9030660268000601,1277.7204777096233,4.39796694372366
2192,20,5,3,0.1,3,5,10,0.16502177148407945,163.5519164407708,0.8202168331942472,1627.1831199864696,4.6581687928174045
2193,20,5,3,0.1,3,5,20,0.16474080652431344,208.78509947921228,1.153851047482106,2852.614655325393,3.8835385623656067
2194,20,5,3,0.1,3,5,40,0.22697023937121413,312.7453926323289,1.5167874601686147,6968.482024354597,3.9381217062456115
2195,20,5,3,0.1,3,5,80,0.14913323542658913,136.56183559046218,0.8399206636122817,2910.6738559654013,9.665820976014134
2196,20,5,3,0.1,3,6,1,0.5064142205582858,242.111106337353,0.3349974818984784,37.00517276601553,1.7001123280792199
2197,20,5,3,0.1,3,6,5,0.1267764087966118,124.40041824149952,0.48431316067895674,395.842013956329,3.1515326760734594
2198,20,5,3,0.1,3,6,10,0.16840031139232442,188.18836820615743,0.9966042432107812,1816.3316395583324,4.959040250087103
2199,20,5,3,0.1,3,6,20,0.033521545901417066,249.1525444000843,1.2046990027365785,4450.202804923303,4.693841930254281
2200,20,5,3,0.1,3,6,40,0.07063234481754231,152.06381984320802,0.9644434237520046,5347.633240108856,4.648406636686834
2201,20,5,3,0.1,3,6,80,0.1830885569698389,258.2972130467425,0.8906505914220002,4985.452825436285,2.3631965289250787
2202,20,5,3,0.1,3,7,1,0.027293109578033534,262.8787705470436,0.12856482622549248,122.04525671252868,2.3972500241893244
2203,20,5,3,0.1,3,7,5,0.04150842793860691,126.76475573862204,0.6955938914878436,1355.4239909857658,5.461471128302173
2204,20,5,3,0.1,3,7,10,0.23726877016712666,204.540323214462,0.9443215517825498,1366.7679035153292,2.849764251966746
2205,20,5,3,0.1,3,7,20,0.03428402568427558,338.9033120477894,1.3549439842750337,7611.415100223948,4.715187115088082
2206,20,5,3,0.1,3,7,40,0.16792228242246135,371.3447014481578,1.7519303066402694,8155.167227592115,3.2698209971391625
2207,20,5,3,0.1,3,7,80,0.12483786597701262,162.9342731408011,1.2741150877171639,2307.9091468624056,3.3656735289804804
2208,20,5,3,0.1,3,8,1,0.011776732539573717,180.27924695262462,0.3251700518866334,250.441260816768,3.2485805737596123
2209,20,5,3,0.1,3,8,5,0.06319328901029106,146.099471130096,0.7534252273393431,1288.5097622899682,4.157110053292767
2210,20,5,3,0.1,3,8,10,0.21589372703647006,276.4885327562448,0.929195090139604,2607.941818893009,3.786128013500011
2211,20,5,3,0.1,3,8,20,0.03161206423434515,260.58392863050216,1.4214017851692902,7780.001032815419,3.7803928522692503
2212,20,5,3,0.1,3,8,40,0.20338327636385403,188.04365342126653,1.2151005407396251,4211.82761352503,4.61514641916674
2213,20,5,3,0.1,3,8,80,0.117961377357404,212.0439821911996,1.241096544768434,6334.747935422998,3.621461467911762
2214,20,5,3,0.1,3,9,1,0.6585967329239449,450.834170794072,0.40944480747960815,43.28046026084914,1.5574788205369687
2215,20,5,3,0.1,3,9,5,0.00422780207209966,311.1118360486766,0.7287069009685746,1822.3680203950044,4.689557074002692
2216,20,5,3,0.1,3,9,10,0.01141184987391217,350.840463395718,1.1088681570051897,5951.687401713009,6.247371295772527
2217,20,5,3,0.1,3,9,20,0.04707878424599921,274.8614225459957,0.8846721384756273,2638.602288989539,4.26864449667918
2218,20,5,3,0.1,3,9,40,0.3122253993544658,210.73168437980797,1.5299638851723985,6286.416003586273,2.690778568455227
2219,20,5,3,0.1,3,9,80,0.17636295540525038,344.15877270149076,1.2167315731796107,3383.7693820781324,2.3189760681942064
2220,20,5,3,0.1,5,0,1,0.14851338009368723,274.1344575649601,0.12111479305949713,24.963251534819104,1.151432687189698
2221,20,5,3,0.1,5,0,5,0.12996721048765958,143.1036859822557,0.3934899481575475,555.9352713641202,2.651424281802025
2222,20,5,3,0.1,5,0,10,0.05978386491462264,436.1810043677716,0.8776744787326661,3806.1639286353384,4.504921582249116
2223,20,5,3,0.1,5,0,20,0.20897213129214984,154.91177647291755,0.6992778408617216,3243.3870293876357,3.602754724604914
2224,20,5,3,0.1,5,0,40,0.15986406184490834,154.97575530919335,0.8621383112689258,3121.2911837792217,3.1280079498541675
2225,20,5,3,0.1,5,0,80,0.2524021156734762,186.3846060155819,1.0726992106495385,5404.3299020196055,5.146149498959428
2226,20,5,3,0.1,5,1,1,0.08410540785724832,183.42908127053926,0.11173870931980269,24.00038206746902,1.170098255121816
2227,20,5,3,0.1,5,1,5,0.021293825562161414,215.29218266771295,0.6256690106779729,1845.2779948017626,5.211063184718573
2228,20,5,3,0.1,5,1,10,0.00659467443678276,298.87650571155143,0.6787417735194887,3220.0568554781426,3.6975367039216325
2229,20,5,3,0.1,5,1,20,0.23601170107548697,320.92623262024273,0.8207518944290492,2249.973018012458,1.791016887088576
2230,20,5,3,0.1,5,1,40,0.05915564051454816,213.7027130504378,0.7048236071305465,5550.141209124952,2.5690769596867664
2231,20,5,3,0.1,5,1,80,0.3248995186980763,209.71376183421052,1.3605743113698643,11073.22963882283,2.9668165822239185
2232,20,5,3,0.1,5,2,1,0.10712720938175038,145.28239767943165,0.11448492248761993,33.75552537091027,1.2954098761075667
2233,20,5,3,0.1,5,2,5,0.4754356241869507,229.65449489804988,0.8539412769580647,164.16711675815165,1.6302902467473217
2234,20,5,3,0.1,5,2,10,0.1545508174033047,208.43828129532324,0.7070987612171468,2204.1035997013164,3.6044663431634043
2235,20,5,3,0.1,5,2,20,0.12272033469026768,184.45956580202065,0.6834142396082685,2420.793780466363,3.7522772558587563
2236,20,5,3,0.1,5,2,40,0.09044219390925307,197.78072295220184,1.1300145470543137,6133.094219059294,3.258519194333179
